brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Meizu,Android,15.29,yes,no,,16,64,6,4000,165,2019,499,220.44,122.19
Meizu,Android,15.29,yes,no,,20,128,6,3600,165,2019,226,421.12,184.72
Micromax,Android,10.16,no,no,2,0.3,0.5,0.25,1500,146.5,2014,900,49,22.62
Micromax,Android,7.75,no,no,0.3,0.3,0.5,0.25,1500,89,2014,757,39.89,4.82
Micromax,Android,10.03,no,no,2,0.3,0.2,0.25,2000,85,2013,652,71.45,30.11
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,89,2013,1051,59.38,27.18
Micromax,Android,7.75,no,no,0.3,0.3,16,4,2000,89,2013,897,47.96,17.34
Motorola,Android,15.37,yes,no,,16,128,6,5000,210,2020,92,298.06,153.57
Motorola,Android,15.42,yes,yes,,25,256,12,5000,203,2020,188,1197.49,281.41
Nokia,Android,16.56,yes,no,0.3,8,64,3,4000,200,2020,296,147.89,64.12
Nokia,Android,13.84,yes,no,0.3,5,16,2,3000,180,2020,293,59.59,40.07
Nokia,Android,13.84,yes,no,0.3,5,16,2,3000,180,2020,260,101.28,53.96
Nokia,Others,5.18,no,no,0.3,0,0.06,0.03,1020,90.5,2020,322,29.56,12.42
Nokia,Others,5.18,no,no,0.3,0,0.1,0.03,1020,91.3,2020,148,20.32,13
Nokia,Android,17.3,yes,yes,0.3,24,64,6,4500,220,2020,127,499.89,99.75
Nokia,Others,5.18,no,no,0.3,0,0.1,,1200,88.2,2020,327,40.01,21.39
Nokia,Others,5.18,yes,no,0.3,0,0.1,0.03,1200,86.5,2019,414,39.83,16.27
OnePlus,Android,16.64,yes,yes,,16,128,8,4300,180,2020,186,738.82,240.55
OnePlus,Android,16.64,yes,yes,,16,128,8,4300,180,2020,232,651.01,187.76
OnePlus,Android,16.94,yes,yes,,16,256,12,4085,206,2019,280,800.92,160.75
OnePlus,Android,16.94,yes,yes,,16,128,6,4000,206,2019,523,799.8,209.04
Oppo,Android,16.64,yes,yes,,32,128,8,4000,172,2020,293,470.81,194.41
Oppo,Android,16.33,yes,yes,,32,128,8,4000,183,2020,281,369.3,155.69
Oppo,Android,16.69,yes,yes,,32,128,6,4000,184,2020,122,289.46,168.35
Oppo,Android,16.64,yes,yes,,16,128,8,4000,186,2020,200,520.16,163.09
Oppo,Android,15.29,yes,no,,8,64,3,4230,168,2020,267,119.81,91.38
Oppo,Android,15.34,yes,yes,,32,128,8,4025,180,2020,218,399.55,201.78
Oppo,Android,15.34,yes,yes,8,32,128,8,4025,181,2019,330,439.33,134.32
Oppo,Android,15.37,yes,no,8,8,128,4,4230,180,2019,277,149.44,91.32
Oppo,Android,15.34,yes,no,8,25,128,6,3600,169.5,2019,344,280.94,154.04
Oppo,Android,15.34,yes,no,8,32,128,4,4035,186,2019,463,328.06,162.93
Oppo,Android,16.59,yes,no,8,16,128,6,4020,190,2019,336,260.35,153.28
Oppo,Android,15.39,yes,yes,8,16,256,8,4065,215,2019,232,879.76,269.99
Oppo,Android,15.27,yes,no,8,5,32,2,4000,170,2019,282,100.73,55.86
Oppo,Android,15.29,yes,no,13,8,32,3,4230,168,2018,587,230.52,71.79
Oppo,Android,10.29,yes,no,8,5,8,1,2000,135,2015,917,147.22,60.16
Others,Android,16.43,yes,yes,8,20,128,6,4000,171,2019,486,900.58,110.13
Realme,Android,15.37,yes,no,,16,64,4,4300,191,2020,97,200.32,121.33
Realme,Android,15.37,yes,no,,16,128,4,5000,199,2020,362,150.02,138.68
Realme,Android,15.37,yes,no,,5,32,3,5000,195,2020,321,99.53,80.09
Realme,Android,15.27,yes,no,,5,32,3,4000,166,2020,247,40.85,14.4
Realme,Android,15.27,yes,no,,5,32,2,4000,166,2019,450,99.59,76.38
Samsung,Android,12.88,yes,no,8,5,32,3,4000,168,2020,120,111.83,63.54
Samsung,Android,12.7,yes,no,8,5,16,1,2600,154,2020,226,120.56,59.23
Samsung,Android,15.42,yes,yes,8,32,128,8,4500,185,2020,258,502.14,248.19
Samsung,Android,15.37,yes,yes,8,32,128,6,4500,187,2020,248,429.21,168.39
Samsung,Android,25.5,yes,no,8,5,64,4,7040,467,2020,310,378.24,197.86
Samsung,Android,15.29,yes,yes,8,13,128,8,4000,168.1,2020,282,880.71,292.51
Samsung,Android,25.53,yes,yes,8,8,128,6,7040,420,2020,321,800.85,161.37
Samsung,Android,12.73,yes,no,12,8,64,4,4500,256,2019,320,1020.04,98.53
Samsung,Android,15.42,yes,no,12,32,128,6,4500,187,2019,325,378.46,141.99
Samsung,Android,25.43,yes,no,13,8,64,4,7600,653,2019,430,599.55,146.8
Samsung,Android,15.32,yes,yes,12,10,256,12,3500,168,2019,190,1100.62,148.07
Samsung,Android,25.53,yes,no,12,8,128,6,7040,420,2019,517,599.88,230.03
Samsung,Android,20.32,yes,no,8,2,32,2,5100,169,2019,313,129.82,53.75
Samsung,Android,12.7,yes,no,16,5,32,3,2800,172,2019,222,259.07,86.02
Samsung,Android,20.32,yes,no,5,2,16,2,4200,338,2015,852,221.77,110.52
Others,Android,16.59,yes,no,2,16,64,4,4000,193,2020,168,229.52,74.74
Others,Android,15.77,yes,no,2,5,64,4,4000,184.7,2020,299,130.48,78.12
Others,Android,20.32,no,no,0.3,2,16,1,3600,330,2020,290,88.98,57.6
Others,Android,15.44,yes,no,2,8,32,2,3500,191.6,2020,243,170.79,54.07
Others,Android,17.78,no,no,8,0.3,8,1,2000,242,2019,513,48.13,16.82
Others,Android,25.43,no,no,0.3,2,16,1,4000,505.2,2019,452,99.96,93.51
Others,Android,12.88,yes,no,8,5,16,2,2700,138,2019,440,102.11,65.04
Others,Android,16.23,yes,no,8,16,64,4,3450,176.6,2019,335,358.69,147.77
Others,Android,20.32,no,no,2,2,32,3,4000,355,2020,221,100.08,83.45
Others,Android,20.32,no,no,2,2,32,2,4000,355,2020,276,80.37,67.4
Others,Android,20.55,yes,no,8,0.3,16,2,2000,374,2013,1064,281.23,82.68
Apple,Others,30.71,yes,no,12,7,128,6,9720,641,2020,220,999.58,346.33
Apple,Others,27.94,yes,no,12,7,128,6,5770.5,471,2020,248,800.09,296.26
Apple,Others,25.45,yes,no,8,1.2,32,3,8827,483,2019,313,347.86,182.08
Apple,iOS,27.94,yes,no,12,7,64,4,7812,468,2018,601,879.72,212.69
Apple,iOS,18.01,yes,no,8,1.2,16,2,5124,299,2015,827,362.06,95.84
Asus,Android,15.24,no,no,13,2,16,2,3230,196,2014,840,201.76,93.65
Asus,Android,15.24,no,no,13,2,16,2,3300,196,2014,1073,249.94,75.79
Others,Android,15.24,no,no,8,8,32,1,2800,185,2019,513,77.59,74.02
Others,Android,12.83,no,no,8,8,32,1,2200,158,2019,213,68.22,64.77
Others,Android,12.7,no,no,5,5,32,1,3400,146,2019,184,49.22,43.13
Others,Android,10.29,no,no,5,0.3,4,0.5,1760,136,2013,1091,201.12,57.62
Others,Android,12.83,yes,no,13,5,32,3,4200,206.5,2020,214,300.31,121.13
Others,Android,14.35,yes,no,12,8,64,4,3100,210,2019,247,437.91,87.96
Coolpad,Android,16.59,yes,yes,,16,64,4,4000,195,2020,252,359.77,176.66
Coolpad,Android,16.15,yes,no,,13,32,3,4000,170,2019,342,161.61,98.33
Acer,Android,25.43,no,no,5,2,16,1,2700,508,2014,578,192.05,126.04
Acer,Android,25.43,no,no,5,2,32,2,2700,508,2014,918,230.05,108.97
Alcatel,Others,5.18,yes,no,2,5,4,0.5,3230,90,2019,356,50.35,25.72
Alcatel,Android,17.78,yes,no,5,2,8,1,3240,295.1,2016,662,130.02,65.51
Alcatel,Android,20.32,no,no,0.3,0.3,16,0.5,3240,325,2014,1050,99.57,46.91
Alcatel,Android,17.78,yes,no,3,0.3,4,1,3240,279,2014,1046,191.21,86.77
Alcatel,Android,17.78,no,no,0.3,0.3,16,0.5,2840,285,2014,770,81.12,41
Alcatel,Android,17.78,no,no,2,0.3,4,1,3240,285,2014,759,160.84,54.02
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,1800,390,2013,1041,99.9,74.24
Alcatel,Android,17.78,no,no,3,0.3,4,1,1800,350,2013,932,141.15,84.12
Alcatel,Android,20.32,no,no,2,0.3,8,1,1800,400,2013,836,139.95,78.1
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,3240,350,2013,737,100.47,61.82
Alcatel,Android,17.78,no,no,2,0.3,8,1,3300,350,2013,1057,111.03,62.15
Alcatel,Android,16.56,yes,no,5,8,64,4,4000,178,2019,187,150.81,73.49
Alcatel,Android,12.83,yes,no,5,5,16,1,2460,153.2,2019,473,81.79,44.03
Alcatel,Android,20.32,yes,no,5,2,16,1,4080,279,2018,726,140.45,78.56
Acer,Others,23.04,no,no,5,2,32,4,4500,544.3,2018,699,328.32,158.54
Acer,Android,17.78,yes,no,13,2,16,4,3400,260,2016,1085,168.84,102.75
Acer,Android,12.83,yes,no,13,5,32,4,4080,169,2016,1079,251.35,111.07
Acer,Android,12.7,yes,no,8,2,32,4,2000,126,2016,617,119.67,43.89
Acer,Android,25.43,no,no,5,2,16,4,6100,147.5,2016,570,230.39,76.53
Acer,Android,12.83,yes,no,13,13,32,4,4020,166,2015,714,229.15,78.91
Acer,Android,12.83,yes,no,13,5,16,4,5000,147.5,2016,549,201,84.01
Acer,Android,12.7,yes,no,8,5,32,4,2000,125,2016,893,109.62,58.59
Acer,Android,20.32,no,no,5,2,32,4,4420,353.8,2015,767,351.46,148.24
Acer,Windows,12.83,yes,no,21,8,32,4,2870,150,2015,824,219.47,98.59
Acer,Android,10.29,yes,no,5,5,32,4,2000,142,2015,988,111.12,43.89
Acer,Android,10.29,no,no,5,2,32,4,2000,142,2015,961,90.67,37.21
Acer,Android,12.83,yes,no,8,8,32,4,4000,165,2015,942,199.28,95.23
Acer,Android,12.7,yes,no,8,8,32,4,2420,145,2015,874,151.1,77.8
Acer,Android,25.43,no,no,5,2,16,4,5910,540,2015,899,249.1,101.92
Acer,Android,20.32,no,no,5,0.3,16,4,4550,355,2015,994,179.18,68.49
Acer,Android,12.7,yes,no,13,5,32,4,2300,110,2015,592,200.72,88.99
Acer,Android,12.7,no,no,8,2,32,4,2000,118,2015,934,129.37,41.31
Acer,Android,10.16,no,no,5,2,32,4,1300,120,2015,603,89.41,49.36
Acer,Windows,10.16,no,no,5,2,16,4,1300,119,2015,697,79.66,42.75
Acer,Android,10.29,yes,no,5,2,32,4,2000,145,2015,1044,129,38.17
Acer,Android,12.7,yes,no,13,5,16,4,2300,116,2014,579,201.04,56.2
Acer,Android,12.7,no,no,8,2,16,4,2000,150,2014,569,150.61,77.38
Acer,Android,12.88,yes,no,13,2,16,4,2700,164,2014,723,259.93,76.89
Acer,Android,12.7,no,no,13,2,32,4,2100,110,2014,899,179.89,63.75
Acer,Android,12.7,no,no,8,2,16,4,3500,155,2014,886,200.45,81.86
Acer,Android,12.7,yes,no,8,2,16,4,2500,155,2014,936,201.77,89.93
Acer,Android,10.16,no,no,2,2,16,4,1300,130,2014,685,90.87,46.54
Acer,Android,20.32,no,no,5,2,16,4,4600,360,2014,611,199.49,105.99
Acer,Android,17.78,no,no,2,0.3,16,4,3400,298,2014,920,110.78,60
Acer,Android,17.78,no,no,5,0.3,16,4,3400,298,2014,1007,149.88,58.17
Acer,Android,17.78,no,no,5,0.3,32,4,3700,159.5,2014,724,89.8,58.32
Acer,Android,10.34,no,no,13,2,16,4,2500,134,2014,642,201.87,73.29
Acer,Android,10.16,no,no,5,1.3,16,4,1630,122,2014,719,99.58,38
Acer,Android,17.78,no,no,0.3,2,16,4,2955,323,2014,1082,129.52,81.88
Acer,Android,17.78,no,no,0.3,2,32,4,2955,315,2014,690,98.05,56.88
Acer,Android,18.01,no,no,5,2,16,4,4000,380,2014,801,128.6,84.25
Acer,Android,12.7,no,no,5,0.3,16,4,2000,150,2014,1015,170.45,32.16
Acer,Android,15.24,yes,no,13,2,16,4,3300,229,2013,635,339.31,102.68
Acer,Android,7.75,no,no,3.15,0.3,16,4,1500,120,2013,901,100.52,20.94
Acer,Android,12.88,no,no,8,2,32,4,2400,195,2013,946,318.89,57.99
Acer,Android,25.43,no,no,5,0.3,16,4,7300,560,2013,656,189.23,100.64
Acer,Android,18.01,no,no,5,0.3,32,4,4960,410,2013,905,120.67,91.26
Acer,Android,10.29,no,no,8,2,16,4,2000,140,2013,562,181.46,70.4
Acer,Android,7.75,no,no,3,0.3,16,4,1300,110,2013,942,100.59,32.65
Acer,Android,10.24,no,no,8,0.3,16,4,2000,140,2013,761,181.2,77
Acer,Android,10.29,no,no,5,0.3,16,4,1760,130,2013,825,171.7,42.83
Acer,Android,17.78,no,no,0.3,0.3,32,4,2640,339.9,2013,558,111.04,61.93
Acer,Android,17.78,no,no,0.3,0.3,32,4,2710,320,2013,592,99.08,73.11
Alcatel,Android,12.83,yes,no,5,5,16,4,3230,130,2019,302,119.89,46.19
Alcatel,Android,12.7,no,no,5,2,32,4,3230,148,2019,211,70.63,54.47
Alcatel,Android,15.29,no,no,8,8,32,4,4000,158,2018,670,179.59,58.32
Alcatel,Android,12.88,yes,no,12,5,32,4,3000,144,2018,591,230.45,112.38
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,155,2018,586,158.42,52.07
Alcatel,Android,12.83,yes,no,13,5,16,4,3000,145,2018,538,169.17,93.5
Alcatel,Android,12.78,yes,no,8,5,16,4,3000,151,2018,600,100.53,60.65
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,169,2018,707,127.76,83.77
Alcatel,Android,25.43,no,no,2,2,16,4,4000,415,2018,636,98.89,76.61
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,245,2018,564,69.98,55.36
Alcatel,Android,12.75,yes,no,12,8,32,4,2850,147,2017,716,138.28,95.66
Alcatel,Android,12.75,yes,no,13,5,16,4,2800,155,2017,751,120.06,72.58
Alcatel,Android,15.24,yes,no,12,5,32,4,4000,175,2017,823,259.2,103.59
Alcatel,Android,12.83,yes,no,16,8,32,4,4000,164,2017,839,189.71,104.77
Alcatel,Android,12.7,yes,no,5,2,32,4,2050,159.5,2017,687,99.74,51.13
Alcatel,Android,12.75,yes,no,8,5,32,4,2800,159.5,2017,619,200.19,82.32
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,159.5,2017,866,149.44,79.14
Alcatel,Android,15.24,yes,no,8,5,32,4,3000,159.5,2017,884,180.09,94.04
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,156,2016,754,199.4,59.13
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,163.9,2016,1063,80.56,54.52
Alcatel,Android,12.7,yes,no,13,5,16,4,2150,140,2015,769,201.69,102.76
Alcatel,Android,12.7,no,no,8,5,32,4,2000,148,2016,989,60.2,20.36
Alcatel,Android,12.83,yes,no,13,5,32,4,3000,159.95,2016,811,140.17,76.13
Alcatel,Android,12.83,yes,no,13,5,16,4,2960,159.95,2016,911,148.84,80.65
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,159.95,2016,987,110.69,56.06
Alcatel,Android,12.7,yes,no,8,5,32,4,2500,159.95,2016,649,79.24,54.57
Alcatel,Android,12.83,yes,no,16,8,32,4,3000,149,2016,1006,219.19,95.17
Alcatel,Android,12.75,yes,no,13,8,16,4,2610,135,2016,708,200.56,77.57
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,159.95,2016,813,80.18,47.01
Alcatel,Android,15.24,no,no,13,8,32,4,2580,179,2016,770,121.11,71.43
Alcatel,Android,15.24,yes,no,8,5,32,4,2580,159.95,2016,780,101.44,78.14
Alcatel,Android,10.16,no,no,2,0.3,16,4,1500,159.95,2016,893,59.46,39.43
Alcatel,Android,12.83,yes,no,5,2,32,4,2580,174,2016,622,120.13,62.74
Alcatel,Android,12.83,yes,no,8,2,16,4,2500,173,2015,1040,131.76,62.15
Alcatel,Android,12.7,yes,no,13,5,16,4,3000,140,2015,566,230.71,72.86
Alcatel,Android,12.83,yes,no,13,8,16,4,3500,147,2015,1041,129.4,87.86
Alcatel,Android,10.29,yes,no,5,0.3,16,4,2000,144.9,2015,562,130.64,52.22
Alcatel,Android,12.83,yes,no,13,8,16,4,2910,141,2015,1073,251.41,70.92
Alcatel,Android,10.34,yes,no,13,5,32,4,2000,110,2015,736,201.62,97.28
Alcatel,Android,12.83,yes,no,5,2,32,4,2800,142.95,2015,658,119.19,62.54
Alcatel,Android,20.32,no,no,2,0.3,16,4,3240,335,2015,686,99.75,80.31
Alcatel,Android,17.78,yes,no,2,0.3,16,4,2820,260,2015,893,130.38,69.75
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,917,99.71,60.18
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,976,79.61,53.21
Alcatel,Android,23.01,yes,no,5,2,32,4,4600,380,2015,713,250.68,135.83
Alcatel,Android,12.7,yes,no,5,2,16,4,2820,142.95,2015,732,79.65,52.56
Alcatel,Android,10.29,yes,no,5,0.3,16,4,2820,125,2015,629,58.21,28.27
Alcatel,Android,10.16,yes,no,2,0.3,16,4,2820,110,2015,1092,50.36,20.53
Alcatel,Others,7.75,no,no,2,0.3,512,0.25,2820,98,2015,786,39.58,17.52
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,114,2014,829,129.27,50.79
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,101,2014,803,78.43,34.45
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149,2014,702,121.01,36.1
Alcatel,Others,7.75,no,no,1.3,0.3,256,0.25,1000,93,2014,672,27.77,12.26
Alcatel,Android,10.29,yes,no,5,0.3,32,4,2000,147,2014,929,178.3,49.65
Alcatel,Android,10.29,yes,no,5,0.3,32,4,2000,147,2014,658,129.72,64.13
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149.1,2014,718,91.23,50.77
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,121.1,2014,969,61.31,38.3
Alcatel,Android,20.32,yes,no,5,3,32,4,4100,327,2014,794,248.85,99.11
Alcatel,Android,20.32,yes,no,5,2,32,4,4060,310,2014,892,279.82,95.08
Alcatel,Android,15.24,yes,no,13.1,5,16,4,3100,175,2014,654,458.49,93.34
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,100,2014,921,81.01,16.11
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,150,2014,632,98.52,50.49
Alcatel,Android,10.16,no,no,3.15,0.3,16,4,1300,116,2014,867,39.86,29.54
Alcatel,Others,5.28,no,no,3.15,0.3,16,4,750,98,2014,1029,51.03,27.51
Alcatel,Others,5.18,no,no,2,0.3,128,0.25,750,95,2014,787,49.78,36.65
Alcatel,Others,5.18,no,no,0.3,0.3,16,0.25,850,77.9,2014,809,29.13,5.04
Alcatel,Others,5.18,no,no,2,0.3,128,4,850,85,2014,656,20.37,10.33
Alcatel,Android,12.93,yes,no,8,2,32,4,3400,182,2014,578,280.85,114.75
Alcatel,Android,12.7,yes,no,5,0.3,16,4,3000,162,2014,753,139.86,64.25
Alcatel,Android,10.16,yes,no,5,0.3,16,4,2000,130,2014,951,121.39,35.4
Alcatel,Others,17.78,no,no,0.3,0.3,16,4,2000,285,2014,701,80.55,54.31
Alcatel,Others,10.29,no,no,5,0.3,16,4,1700,103,2014,955,68.36,26.28
Alcatel,Others,7.75,no,no,0.3,0.3,16,4,1300,100,2014,785,33.96,20.58
Alcatel,Android,12.7,yes,no,8,1.3,32,4,2150,126,2014,653,280.65,82.41
Alcatel,Android,12.7,no,no,8,2,32,4,2000,128,2014,834,200.11,51.58
Alcatel,Android,10.29,yes,no,8,2,16,4,2000,116,2014,568,198.6,68.23
Alcatel,Android,10.29,no,no,8,0.3,16,4,1700,110,2014,571,160.08,54.51
Alcatel,Others,5.18,no,no,2,0.3,16,4,1000,89,2013,606,60.64,16.96
Alcatel,Android,12.7,no,no,13.1,2,16,4,2500,125,2014,540,290.37,54.82
Alcatel,Android,12.83,no,no,8,2,16,4,2500,189,2014,906,141.85,69.01
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,130,2013,967,110.14,41.07
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,904,70.51,40.92
Alcatel,Android,12.7,no,no,5,0.3,16,4,1800,162,2013,684,130.37,50.02
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,157,2013,921,99.85,51.29
Alcatel,Android,10.16,no,no,5,0.3,16,4,1300,110,2013,764,79.82,35.07
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,100,2013,837,71.1,24.92
Alcatel,Android,10.34,no,no,13,1.3,16,4,2000,117.4,2013,692,360.78,120.76
Alcatel,Android,15.24,no,no,13,2,32,4,3400,177.6,2013,817,369.37,95.34
Alcatel,Android,10.34,yes,no,8,1.3,16,4,2000,110,2013,586,158.89,38.23
Alcatel,Android,10.24,no,no,5,0.3,16,4,1700,96,2013,831,129.93,23.48
Alcatel,Android,7.75,no,no,2,0.3,512,0.25,1300,118,2013,858,51.16,17.16
Alcatel,Android,12.7,no,no,13.1,2.1,32,4,2000,130,2013,608,369.97,107.2
Alcatel,Others,7.75,no,no,3.15,0.3,16,0.25,1400,108,2013,858,121.75,34.01
Alcatel,Android,10.16,no,no,5,0.3,16,4,1500,119.5,2013,1084,219.22,36.94
Alcatel,Android,12.7,no,no,5,0.3,16,4,2500,163,2013,789,170.14,39.14
Alcatel,Android,11.81,no,no,8,1.3,16,4,1800,115,2013,585,267.48,34.71
Alcatel,Android,11.84,no,no,8,2,16,4,1800,109,2013,898,229.4,54.42
Alcatel,Android,7.75,no,no,2,0.3,512,0.25,1400,118,2013,911,99.69,38.08
Alcatel,Android,7.75,no,no,3.15,0.3,16,4,1400,122,2013,597,100.51,29.6
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,900,141.71,42.8
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,139,2013,573,150.03,61.75
Alcatel,Android,12.7,yes,no,8,1.3,16,4,2500,135,2013,1042,351.45,69.03
Alcatel,Android,12.7,no,no,12,1,16,4,2500,130,2013,733,620.66,123.1
Alcatel,Android,12.7,no,no,8,0.3,16,4,2500,135,2013,847,220.99,78.7
Others,Android,15.29,yes,no,12,8,32,4,4000,168,2018,396,219.53,89.25
Others,Android,15.29,yes,no,12,16,32,4,3000,210,2018,616,331.38,138.5
Others,Android,15.24,yes,no,13,13,64,4,3050,156,2017,681,448.93,178.67
Others,Android,12.83,yes,no,13,13,32,4,3000,143.6,2018,492,220.5,125.12
Others,Android,12.7,yes,no,8,8,16,4,2500,145,2017,683,149.05,57.4
Others,Android,12.83,yes,no,13,13,64,4,3000,167.5,2017,825,419.48,178.01
Others,Android,12.83,yes,no,16,8,64,4,3000,144,2016,601,448.54,129.51
Others,Android,15.24,yes,no,13,5,64,4,5020,209.8,2016,636,419.48,101.23
Others,Android,12.83,yes,no,13,5,32,4,3150,147.6,2016,1046,300.35,93.17
Others,Android,12.7,yes,no,13,5,16,4,2350,128,2015,725,199.93,102.41
Others,Android,12.7,yes,no,13,5,16,4,2350,128,2015,636,178.65,75.43
Others,Android,12.7,yes,no,8,5,16,4,2400,137,2015,1048,161.47,58.7
Others,Android,12.83,yes,no,13,5,16,4,3150,155.3,2015,879,300.34,104.58
Others,Android,12.83,yes,no,13,5,16,4,3150,155.3,2015,816,251.01,72.09
Others,Android,10.34,yes,no,8,5,16,4,2000,143,2015,1044,200.79,47.49
Others,Android,12.7,no,no,5,2,16,4,2000,153,2015,580,119.34,39
Others,Android,12.7,no,no,8,5,16,4,4000,200,2016,1050,168.05,57.55
Others,Android,10.29,yes,no,5,0.3,32,4,1700,118.5,2016,650,129.08,34.09
Others,Android,12.7,yes,no,8,5,32,4,3140,154,2015,974,101.23,53.73
Others,Android,12.83,yes,no,13,5,16,4,6000,212,2015,1042,298.95,112.23
Others,Android,10.29,yes,no,5,2,16,4,4000,156.5,2015,672,140.82,41.13
Others,Android,12.7,yes,no,13,5,16,4,2100,130,2015,805,239.39,74.3
Others,Android,10.29,yes,no,8,2,32,4,1850,135.5,2015,664,140.39,71.29
Others,Android,15.24,yes,no,24,8,64,4,3500,204.4,2015,924,488.18,156.56
Others,Android,10.16,no,no,3.15,0.3,16,4,1400,118.5,2014,758,81.17,35.32
Others,Android,10.29,yes,no,5,0.3,32,4,1800,150,2014,945,139.96,39.02
Others,Android,10.16,no,no,3.15,0.3,16,4,1350,119.8,2014,1047,90.89,26.28
Others,Android,12.7,no,no,8,2,32,4,1920,149.7,2014,614,230.19,45.11
Others,Android,12.83,no,no,8,2,32,4,2400,146.4,2014,689,230.8,52.34
Others,Android,10.34,no,no,16,4,16,4,2200,139.2,2014,786,299.9,75.66
Others,Android,10.36,no,no,8,5,16,4,2050,97,2014,957,230.74,47.11
Others,Windows,10.16,no,no,5,0.3,16,4,1420,110,2014,706,88.49,26.48
Others,Windows,12.7,no,no,8,2,32,4,2000,156.2,2014,643,168.92,49.07
Others,Windows,10.34,no,no,8,2,32,4,1750,98.9,2014,1085,160.73,53.09
Others,Android,10.16,no,no,5,0.3,16,4,1500,118.7,2014,635,129.96,31.89
Others,Android,12.7,no,no,13,5,16,4,2300,129,2014,965,339.77,83.24
Others,Android,10.34,no,no,13,2,16,4,2100,143.1,2014,739,289.82,82.6
Others,Android,12.83,no,no,16,8,32,4,2500,150.5,2014,609,470.5,149.8
Others,Android,12.7,no,no,13,5,16,4,2500,143.5,2014,563,309.41,57.14
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,402,2013,646,90.51,79.69
Others,Android,23.04,no,no,2,0.3,32,4,8000,645.4,2013,579,159.08,125.21
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,282,2013,571,69.59,48.46
Others,Android,20.32,no,no,2,0.3,32,4,4400,472.4,2013,833,120.98,102.46
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,289,2013,578,81.07,66.55
Others,Android,18.01,no,no,5,2,32,4,4000,374,2013,724,188.9,73.14
Others,Android,18.01,no,no,5,0.3,32,4,4000,357,2013,960,150.84,75.54
Others,Others,5.18,no,no,0.08,2,16,4,1000,80,2014,1008,18.96,13.88
Others,Android,11.81,no,no,8,1,16,4,2100,131.9,2014,556,220.73,76.63
Others,Android,10.24,no,no,5,0.3,16,4,1700,153.7,2014,1048,128.1,35.48
Others,Android,11.76,no,no,5,0.3,16,4,1700,147.7,2013,661,158.88,38.67
Others,Android,10.29,no,no,8,2,16,4,3000,147.7,2013,783,269.49,62.65
Others,Android,12.7,no,no,13,5,32,4,2000,129.4,2013,998,359.83,98.44
Others,Android,7.75,no,no,2,0.3,16,4,1200,110.6,2013,695,81.42,28.79
Others,Android,10.16,no,no,3.15,0.3,16,4,1700,137.7,2013,1091,100.9,33.46
Others,Android,10.29,no,no,5,0.3,16,4,1800,142,2013,1085,121.58,42.26
Others,Android,10.34,no,no,8,2,32,4,1800,143,2014,617,201.21,77.13
Others,Android,10.34,no,no,8,2,16,4,1800,124.9,2013,601,229.72,36.84
Others,Android,12.78,no,no,8,1,16,4,3000,176.9,2013,1088,229.73,56.43
Others,Others,5.28,no,no,2,0.3,16,4,1280,113.6,2013,1046,21.07,18.46
Others,Android,7.75,no,no,2,0.3,512,0.25,1500,122.7,2013,977,70.04,27.51
Others,Android,10.29,no,no,8,1,16,4,2100,140.7,2013,822,169.84,56.57
Others,Android,25.43,no,no,2,0.3,32,4,3830,500,2017,878,168.66,106.98
Others,Android,20.32,no,no,2,0.3,16,4,3210,369,2017,790,109.89,63.73
Others,Android,17.78,no,no,2,0.3,32,4,2980,295,2017,552,67.21,59.31
Others,Android,17.78,no,no,2,0.3,32,4,2980,313,2015,821,50.69,17.96
